Timestamp,TrafficCount
2020-02-10 20:00:00,6629.0
2020-02-10 21:00:00,4251.0
2020-02-10 22:00:00,2469.0
2020-02-10 23:00:00,1479.0
2020-02-11 00:00:00,1330.0
2020-02-11 01:00:00,567.0
2020-02-11 02:00:00,408.0
2020-02-11 03:00:00,437.0
2020-02-11 04:00:00,315.0
2020-02-11 05:00:00,1113.0
2020-02-11 06:00:00,989.0
2020-02-11 07:00:00,3260.0
2020-02-11 08:00:00,9541.0
2020-02-11 09:00:00,28225.0
2020-02-11 10:00:00,40137.0
2020-02-11 11:00:00,45319.0
2020-02-11 12:00:00,31519.0
2020-02-11 13:00:00,30071.0
2020-02-11 14:00:00,32002.0
2020-02-11 15:00:00,26354.0
2020-02-11 16:00:00,21767.0
2020-02-11 17:00:00,16655.0
2020-02-11 18:00:00,12779.0
2020-02-11 19:00:00,6892.0
2020-02-11 20:00:00,4791.0
2020-02-11 21:00:00,3779.0
2020-02-11 22:00:00,2827.0
2020-02-11 23:00:00,1251.0
2020-02-12 00:00:00,601.0
2020-02-12 01:00:00,585.0
2020-02-12 02:00:00,412.0
2020-02-12 03:00:00,587.0
2020-02-12 04:00:00,569.0
2020-02-12 05:00:00,900.0
2020-02-12 06:00:00,965.0
2020-02-12 07:00:00,2969.0
2020-02-12 08:00:00,7874.0
2020-02-12 09:00:00,19646.0
2020-02-12 10:00:00,36499.0
2020-02-12 11:00:00,38630.0
2020-02-12 12:00:00,26616.0
2020-02-12 13:00:00,26379.0
2020-02-12 14:00:00,26420.0
2020-02-12 15:00:00,23984.0
2020-02-12 16:00:00,16922.0
2020-02-12 17:00:00,15365.0
2020-02-12 18:00:00,11737.0
2020-02-12 19:00:00,7619.0
2020-02-12 20:00:00,3689.0
2020-02-12 21:00:00,3209.0
2020-02-12 22:00:00,2145.0
2020-02-12 23:00:00,1127.0
2020-02-13 00:00:00,829.0
2020-02-13 01:00:00,596.0
2020-02-13 02:00:00,344.0
2020-02-13 03:00:00,290.0
2020-02-13 04:00:00,627.0
2020-02-13 05:00:00,705.0
2020-02-13 06:00:00,1651.0
2020-02-13 07:00:00,3400.0
2020-02-13 08:00:00,9702.0
2020-02-13 09:00:00,18802.0
2020-02-13 10:00:00,29829.0
2020-02-13 11:00:00,32888.0
2020-02-13 12:00:00,25512.0
2020-02-13 13:00:00,25872.0
2020-02-13 14:00:00,25746.0
2020-02-13 15:00:00,22013.0
2020-02-13 16:00:00,17386.0
2020-02-13 17:00:00,13501.0
2020-02-13 18:00:00,10306.0
2020-02-13 19:00:00,6886.0
2020-02-13 20:00:00,4488.0
2020-02-13 21:00:00,3426.0
2020-02-13 22:00:00,1783.0
2020-02-13 23:00:00,1204.0
2020-02-14 00:00:00,991.0
2020-02-14 01:00:00,373.0
2020-02-14 02:00:00,380.0
2020-02-14 03:00:00,246.0
2020-02-14 04:00:00,268.0
2020-02-14 05:00:00,810.0
2020-02-14 06:00:00,1169.0
2020-02-14 07:00:00,2828.0
2020-02-14 08:00:00,9048.0
2020-02-14 09:00:00,19159.0
2020-02-14 10:00:00,23952.0
2020-02-14 11:00:00,30483.0
2020-02-14 12:00:00,25359.0
2020-02-14 13:00:00,31436.0
2020-02-14 14:00:00,29697.0
2020-02-14 15:00:00,24345.0
2020-02-14 16:00:00,22036.0
2020-02-14 17:00:00,17355.0
2020-02-14 18:00:00,12523.0
2020-02-14 19:00:00,7186.0
2020-02-14 20:00:00,4457.0
2020-02-14 21:00:00,3422.0
2020-02-14 22:00:00,2097.0
2020-02-14 23:00:00,1154.0
2020-02-15 00:00:00,539.0
2020-02-15 01:00:00,298.0
2020-02-15 02:00:00,429.0
2020-02-15 03:00:00,201.0
2020-02-15 04:00:00,448.0
2020-02-15 05:00:00,574.0
2020-02-15 06:00:00,443.0
2020-02-15 07:00:00,335.0
2020-02-15 08:00:00,831.0
2020-02-15 09:00:00,1139.0
2020-02-15 10:00:00,854.0
2020-02-15 11:00:00,810.0
2020-02-15 12:00:00,819.0
2020-02-15 13:00:00,960.0
2020-02-15 14:00:00,929.0
2020-02-15 15:00:00,702.0
2020-02-15 16:00:00,775.0
2020-02-15 17:00:00,700.0
2020-02-15 18:00:00,1191.0
2020-02-15 19:00:00,866.0
2020-02-15 20:00:00,486.0
2020-02-15 21:00:00,440.0
2020-02-15 22:00:00,645.0
2020-02-15 23:00:00,346.0
2020-02-16 00:00:00,217.0
2020-02-16 01:00:00,55.0
2020-02-16 02:00:00,283.0
2020-02-16 03:00:00,88.0
2020-02-16 04:00:00,101.0
2020-02-16 05:00:00,171.0
2020-02-16 06:00:00,88.0
2020-02-16 07:00:00,348.0
2020-02-16 08:00:00,897.0
2020-02-16 09:00:00,776.0
2020-02-16 10:00:00,981.0
2020-02-16 11:00:00,904.0
2020-02-16 12:00:00,1223.0
2020-02-16 13:00:00,1037.0
2020-02-16 14:00:00,992.0
2020-02-16 15:00:00,909.0
2020-02-16 16:00:00,1527.0
2020-02-16 17:00:00,1137.0
2020-02-16 18:00:00,1292.0
2020-02-16 19:00:00,1447.0
2020-02-16 20:00:00,1602.0
2020-02-16 21:00:00,1757.0
2020-02-16 22:00:00,1912.0
